q(t),H_ratio,S(t),MSE(ensemble_vs_ref),KL(f_mean||D),"JS(f_mean,D)",q_stagnation,q_tail_ratio,q_entropy_ratio
0.013348520348537563,0.9978462027027815,0.02,1.1422913420272999e-05,4.69642991948878e-10,1.1741377563798567e-10,0.9999187269583081,7.257889354544127,1.167890804310596
0.013348656580660312,0.9978461752994116,0.02,1.1422903760508212e-05,4.437572258628632e-10,1.109420159028267e-10,0.999918735141547,7.257889283522072,1.1678906905603552
0.013348788904685438,0.9978461486697238,0.02,1.1422894371104301e-05,4.1930006528289553e-10,1.0482754880052895e-10,0.9999187430979731,7.2578892148986265,1.1678905800987935
0.013348917433395335,0.9978461227917904,0.02,1.1422885244510456e-05,3.961932760057762e-10,9.905062757857155e-11,0.9999187508337988,7.257889148590661,1.1678904728299602
0.01334904227629402,0.9978460976443094,0.02,1.1422876373385989e-05,3.743615613669431e-10,9.35925432877824e-11,0.9999187583550709,7.257889084517998,1.167890368660734
0.013349163539702447,0.9978460732065845,0.02,1.1422867750594536e-05,3.5373522944769534e-10,8.843571702883188e-11,0.9999187656676745,7.2578890226033,1.1678902675007397
0.013349281326853257,0.9978460494585099,0.02,1.1422859369198395e-05,3.342465570088137e-10,8.356345000752727e-11,0.9999187727773367,7.2578889627719665,1.1678901692622639
0.013349395737979164,0.9978460263805504,0.02,1.1422851222453017e-05,3.1583353501604344e-10,7.896005069568694e-11,0.9999187796896309,7.257888904952038,1.1678900738601778
0.013349506870403371,0.9978460039537285,0.02,1.142284330380166e-05,2.9843632648425745e-10,7.461057490150449e-11,0.999918786409981,7.2578888490740985,1.1678899812118593
0.013349614818623512,0.9978459821596057,0.02,1.142283560687019e-05,2.819989041625086e-10,7.050106877213116e-11,0.999918792943664,7.257888795071186,1.1678898912371185
0.013349719674394023,0.9978459609802687,0.02,1.1422828125462019e-05,2.6646784996583573e-10,6.66182173555237e-11,0.9999187992958161,7.257888742878702,1.1678898038581245
0.01334982152680747,0.9978459403983129,0.02,1.142282085355318e-05,2.517936959213808e-10,6.29496135302288e-11,0.9999188054714342,7.257888692434327,1.1678897189993358
0.013349920462372378,0.9978459203968295,0.02,1.1422813785287543e-05,2.379287829129324e-10,5.94832520174936e-11,0.9999188114753798,7.25788864367794,1.167889636587433
0.013350016565088052,0.99784590095939,0.02,1.142280691497217e-05,2.248283496396117e-10,5.620806155173768e-11,0.9999188173123841,7.257888596551536,1.1678895565512504
