MSE_f1_H,MSE_f2_H,q(t),H_ratio,MSE_f1_H_2,MSE_f2_H_2,q(t)_2,H_ratio_2
1.0266545687784975e-09,1.026679321611142e-09,0.0047383808391583,0.9989098378389588,1.0266545687784977e-09,1.026679321611142e-09,0.0047383808391583855,0.9989098378389588
1.0267291527562824e-09,1.0267529135725082e-09,0.004738402620356,0.9989098344591302,1.0267291527562824e-09,1.0267529135725082e-09,0.004738402620356097,0.9989098344591302
1.0268010725555884e-09,1.0268238810570815e-09,0.0047384236654692,0.9989098312021064,1.0268010725555884e-09,1.0268238810570817e-09,0.004738423665469261,0.9989098312021063
1.0268704236135455e-09,1.026892317917546e-09,0.0047384439994947,0.9989098280633976,1.0268704236135455e-09,1.026892317917546e-09,0.004738443999494768,0.9989098280633975
1.0269372979439412e-09,1.026958314646066e-09,0.0047384636465703,0.998909825038678,1.0269372979439412e-09,1.0269583146460661e-09,0.004738463646570379,0.9989098250386779
1.0270017842599092e-09,1.0270219584945123e-09,0.0047384826300128,0.9989098221237804,1.0270017842599092e-09,1.0270219584945125e-09,0.004738482630012841,0.9989098221237805
1.0270639680919802e-09,1.027083333590265e-09,0.0047385009723434,0.9989098193146944,1.0270639680919802e-09,1.0270833335902652e-09,0.004738500972343407,0.9989098193146944
1.0271239319022038e-09,1.027142521048065e-09,0.0047385186953128,0.9989098166075528,1.0271239319022038e-09,1.0271425210480652e-09,0.004738518695312832,0.9989098166075528
1.0271817551941908e-09,1.0271995990776134e-09,0.0047385358199321,0.9989098139986342,1.0271817551941908e-09,1.0271995990776134e-09,0.004738535819932177,0.9989098139986342
1.0272375146189978e-09,1.0272546430876048e-09,0.0047385523664942,0.9989098114843524,1.0272375146189978e-09,1.0272546430876048e-09,0.004738552366494298,0.9989098114843524
1.0272912840775107e-09,1.0273077257860556e-09,0.0047385683546005,0.9989098090612536,1.0272912840775107e-09,1.0273077257860558e-09,0.004738568354600581,0.9989098090612535
1.0273431348190231e-09,1.0273589172767775e-09,0.0047385838031845,0.9989098067260108,1.0273431348190233e-09,1.0273589172767777e-09,0.004738583803184526,0.9989098067260107
1.0273931355364303e-09,1.0274082851528547e-09,0.0047385987305339,0.998909804475419,1.0273931355364305e-09,1.0274082851528547e-09,0.004738598730533994,0.998909804475419
1.0274413524578838e-09,1.0274558945863447e-09,0.004738613154314,0.9989098023063916,1.0274413524578838e-09,1.0274558945863447e-09,0.00473861315431403,0.9989098023063917
1.0274878494351763e-09,1.0275018084151102e-09,0.0047386270915864,0.9989098002159548,1.0274878494351763e-09,1.02750180841511e-09,0.004738627091586412,0.9989098002159547
1.0275326880291095e-09,1.0275460872263707e-09,0.0047386405588358,0.9989097982012444,1.0275326880291097e-09,1.0275460872263707e-09,0.0047386405588358835,0.9989097982012443
1.0275759275916659e-09,1.027588789437462e-09,0.0047386535719808,0.9989097962595008,1.0275759275916659e-09,1.0275887894374621e-09,0.0047386535719808,0.9989097962595007
1.0276176253453968e-09,1.0276299713734072e-09,0.0047386661464009,0.998909794388066,1.0276176253453968e-09,1.0276299713734074e-09,0.0047386661464009945,0.9989097943880659
1.0276578364598302e-09,1.027669687341986e-09,0.0047386782969496,0.9989097925843792,1.02765783645983e-09,1.027669687341986e-09,0.004738678296949606,0.9989097925843791
1.0276966141250044e-09,1.027707989706115e-09,0.0047386900379801,0.9989097908459742,1.0276966141250046e-09,1.0277079897061152e-09,0.004738690037980176,0.9989097908459742
1.027734009622886e-09,1.0277449289534036e-09,0.0047387013833523,0.998909789170474,1.027734009622886e-09,1.0277449289534036e-09,0.004738701383352306,0.9989097891704741
1.0277700723957063e-09,1.0277805537634434e-09,0.0047387123464531,0.9989097875555903,1.0277700723957063e-09,1.0277805537634434e-09,0.004738712346453156,0.9989097875555905
1.027804850111945e-09,1.0278149110727411e-09,0.0047387229402216,0.9989097859991172,1.027804850111945e-09,1.0278149110727413e-09,0.004738722940221618,0.9989097859991171
1.0278383887302988e-09,1.0278480461369552e-09,0.0047387331771525,0.9989097844989298,1.0278383887302988e-09,1.0278480461369552e-09,0.004738733177152521,0.9989097844989298
1.0278707325608666e-09,1.0278800025914764e-09,0.0047387430693127,0.9989097830529816,1.0278707325608668e-09,1.0278800025914764e-09,0.004738743069312723,0.9989097830529817
1.0279019243244643e-09,1.0279108225092315e-09,0.004738752628364,0.9989097816593008,1.0279019243244645e-09,1.0279108225092315e-09,0.004738752628364096,0.9989097816593007
1.027932005209816e-09,1.027940546456982e-09,0.0047387618655704,0.9989097803159876,1.027932005209816e-09,1.027940546456982e-09,0.004738761865570496,0.9989097803159875
1.0279610149283603e-09,1.0279692135490568e-09,0.0047387707918112,0.9989097790212116,1.0279610149283605e-09,1.0279692135490568e-09,0.0047387707918112865,0.9989097790212115
1.0279889917676152e-09,1.0279968614997343e-09,0.0047387794175999,0.998909777773209,1.0279889917676154e-09,1.0279968614997343e-09,0.004738779417599948,0.998909777773209
1.0280159726420992e-09,1.0280235266731763e-09,0.0047387877530898,0.998909776570282,1.0280159726420994e-09,1.0280235266731765e-09,0.004738787753089868,0.9989097765702819
1.0280419931427562e-09,1.0280492441320975e-09,0.0047387958080904,0.9989097754107928,1.0280419931427562e-09,1.0280492441320975e-09,0.004738795808090446,0.9989097754107928
1.0280670875846016e-09,1.0280740476842324e-09,0.004738803592078,0.9989097742931649,1.0280670875846016e-09,1.0280740476842324e-09,0.004738803592078012,0.9989097742931647
1.0280912890523631e-09,1.028097969927465e-09,0.0047388111142088,0.9989097732158784,1.0280912890523631e-09,1.028097969927465e-09,0.004738811114208864,0.9989097732158784
1.0281146294449203e-09,1.0281210422931552e-09,0.0047388183833263,0.99890977217747,1.0281146294449203e-09,1.0281210422931554e-09,0.004738818383326326,0.99890977217747
1.0281371395176768e-09,1.0281432950881012e-09,0.0047388254079754,0.9989097711765292,1.0281371395176768e-09,1.0281432950881012e-09,0.0047388254079754775,0.9989097711765291
1.0281588489238783e-09,1.028164757534687e-09,0.0047388321964091,0.998909770211696,1.0281588489238785e-09,1.028164757534687e-09,0.00473883219640916,0.998909770211696
1.028179786254014e-09,1.0281854578098702e-09,0.0047388387566031,0.9989097692816624,1.0281797862540141e-09,1.02818545780987e-09,0.004738838756603148,0.9989097692816623
1.0281999790740806e-09,1.0282054230827534e-09,0.0047388450962605,0.998909768385166,1.0281999790740808e-09,1.0282054230827536e-09,0.004738845096260502,0.9989097683851659
1.0282194539625076e-09,1.0282246795505607e-09,0.0047388512228243,0.998909767520991,1.0282194539625078e-09,1.0282246795505607e-09,0.004738851222824336,0.998909767520991
1.028238236545327e-09,1.0282432524735703e-09,0.004738857143486,0.9989097666879664,1.028238236545327e-09,1.0282432524735705e-09,0.004738857143486097,0.9989097666879664
1.0282563515307482e-09,1.0282611662088023e-09,0.0047388628651911,0.9989097658849638,1.0282563515307482e-09,1.0282611662088023e-09,0.004738862865191184,0.9989097658849638
