q(t),H_ratio,S(t),q_stagnation,q_tail_ratio,q_entropy_ratio
0.01723818294737829,0.9953617710385332,0.02,0.7298921839547178,7.253525455048076,1.165001542061949
0.017239100038431897,0.9953614443857948,0.02,0.7299023392539584,7.253525100661364,1.1650006774143884
0.01723999643760905,0.9953611249435393,0.02,0.7299122678107847,7.2535247556644515,1.1649998322838115
0.017240872618335047,0.9953608125514048,0.02,0.7299219747476289,7.253524419789324,1.1649990062221633
0.0172417290430086,0.9953605070526321,0.02,0.7299314650693424,7.253524092776226,1.1649981987919116
0.017242566163264073,0.9953602082939814,0.02,0.7299407436659567,7.253523774373389,1.1649974095657913
0.017243384420229102,0.9953599161256556,0.02,0.7299498153153735,7.253523464336762,1.1649966381265577
0.01724418424477181,0.9953596304012174,0.02,0.7299586846859875,7.253523162429768,1.1649958840667447
0.01724496605774799,0.9953593509775162,0.02,0.7299673563392541,7.25352286842305,1.1649951469884277
0.017245730270236792,0.9953590777146122,0.02,0.7299758347321865,7.253522582094241,1.1649944265029941
0.017246477283773487,0.9953588104757041,0.02,0.7299841242197985,7.253522303227732,1.1649937222309197
0.017247207490575223,0.9953585491270562,0.02,0.7299922290574851,7.253522031614453,1.1649930338015502
0.017247921273763112,0.9953582935379311,0.02,0.7300001534033496,7.253521767051659,1.164992360852886
0.017248619007577282,0.9953580435805199,0.02,0.7300079013204731,7.253521509342726,1.1649917030313774
0.017249301057586198,0.995357799129876,0.02,0.7300154767791247,7.2535212582969555,1.164991059991719
0.017249967780893116,0.9953575600638513,0.02,0.7300228836589309,7.253521013729374,1.1649904313966541
0.017250619526336178,0.9953573262630312,0.02,0.730030125750981,7.253520775460556,1.1649898169167812
0.0172512566346825,0.9953570976106737,0.02,0.7300372067598865,7.253520543316444,1.164989216230365
0.01725187943881983,0.9953568739926485,0.02,0.7300441303057952,7.2535203171281735,1.1649886290231555
0.017252488263942812,0.9953566552973787,0.02,0.7300508999263515,7.253520096731906,1.1649880549882066
0.01725308342773282,0.9953564414157814,0.02,0.7300575190786125,7.253519881968673,1.1649874938257034
0.017253665240537154,0.9953562322412116,0.02,0.7300639911409179,7.253519672684213,1.164986945242791
0.017254234005540582,0.9953560276694097,0.02,0.7300703194147172,7.253519468728828,1.16498640895341
0.017254790018933375,0.9953558275984433,0.02,0.7300765071263521,7.253519269957236,1.1649858846781338
0.017255333570077136,0.9953556319286577,0.02,0.7300825574287946,7.253519076228426,1.1649853721440098
0.017255864941665134,0.9953554405626234,0.02,0.7300884734033481,7.253518887405533,1.1649848710844075
0.01725638440987869,0.9953552534050862,0.02,0.7300942580613032,7.253518703355694,1.1649843812388676
0.017256892244539482,0.9953550703629175,0.02,0.73009991434556,7.253518523949936,1.1649839023529547
0.017257388709260503,0.9953548913450668,0.02,0.7301054451322069,7.253518349063038,1.1649834341781151
0.017257874061590052,0.9953547162625145,0.02,0.7301108532320635,7.253518178573426,1.1649829764715378
0.01725834855315487,0.9953545450282265,0.02,0.7301161413921895,7.253518012363053,1.1649825289960174
0.017258812429798567,0.9953543775571091,0.02,0.7301213122973542,7.25351785031729,1.164982091519823
0.017259265931716984,0.995354213765966,0.02,0.730126368571475,7.253517692324814,1.164981663816567
0.017259709293590643,0.9953540535734536,0.02,0.730131312779017,7.253517538277515,1.1649812456650808
0.017260142744713592,0.9953538969000423,0.02,0.7301361474263663,7.253517388070388,1.1649808368492893
0.017260566509118624,0.9953537436679722,0.02,0.7301408749631646,7.25351724160144,1.164980437158093
0.01726098080570244,0.9953535938012167,0.02,0.7301454977836155,7.253517098771595,1.1649800463852495
0.017261385848342914,0.9953534472254402,0.02,0.730150018227763,7.253516959484607,1.1649796643292594
0.017261781846017635,0.9953533038679632,0.02,0.7301544385827302,7.25351682364697,1.1649792907932544
0.017262169002918482,0.9953531636577228,0.02,0.7301587610839411,7.2535166911678335,1.1649789255848886
0.01726254751856182,0.9953530265252372,0.02,0.730162987916305,7.253516561958925,1.1649785685162326
0.017262917587898906,0.9953528924025696,0.02,0.7301671212153781,7.253516435934466,1.1649782194036689
0.017263279401421538,0.9953527612232952,0.02,0.7301711630684928,7.253516313011098,1.164977878067792
0.017263633145266355,0.9953526329224651,0.02,0.7301751155158664,7.253516193107811,1.1649775443333068
0.017263979001314756,0.9953525074365739,0.02,0.7301789805516797,7.253516076145868,1.1649772180289368
0.01726431714729402,0.9953523847035284,0.02,0.7301827601251328,7.2535159620487395,1.164976898987327
0.017264647756871598,0.9953522646626137,0.02,0.7301864561414714,7.253515850742035,1.164976587044951
0.01726497099975195,0.9953521472544657,0.02,0.7301900704630003,7.253515742153438,1.1649762820420246
0.017265287041765064,0.9953520324210358,0.02,0.7301936049100565,7.253515636212646,1.1649759838224165
0.017265596044960606,0.9953519201055664,0.02,0.7301970612619766,7.253515532851306,1.1649756922335628
0.017265898167691973,0.9953518102525595,0.02,0.7302004412580295,7.253515432002962,1.1649754071263851
0.01726619356470438,0.9953517028077483,0.02,0.7302037465983328,7.25351533360299,1.1649751283552077
0.017266482387216266,0.9953515977180706,0.02,0.730206978944748,7.253515237588551,1.1649748557776793
0.017266764783003576,0.9953514949316409,0.02,0.7302101399217517,7.253515143898534,1.1649745892546954
0.01726704089647715,0.9953513943977255,0.02,0.7302132311172903,7.253515052473506,1.164974328650322
0.017267310868762032,0.9953512960667142,0.02,0.7302162540836119,7.253514963255661,1.1649740738317231
0.017267574837772883,0.9953511998900986,0.02,0.7302192103380801,7.253514876188775,1.1649738246690873
0.017267832938287864,0.9953511058204438,0.02,0.7302221013639701,7.253514791218152,1.1649735810355588
0.01726808530202195,0.9953510138113675,0.02,0.730224928611243,7.253514708290591,1.1649733428071682
0.017268332057697046,0.9953509238175146,0.02,0.7302276934973054,7.2535146273543285,1.1649731098627654
0.017268573331111425,0.9953508357945345,0.02,0.7302303974077508,7.253514548359007,1.1649728820839536
0.01726880924520635,0.9953507496990597,0.02,0.7302330416970807,7.253514471255629,1.1649726593550283
0.017269039920133223,0.995350665488682,0.02,0.7302356276894159,7.25351439599652,1.1649724415629104
0.017269265473317107,0.995350583121933,0.02,0.7302381566791813,7.253514322535285,1.1649722285970898
0.01726948601951983,0.9953505025582623,0.02,0.7302406299317853,7.253514250826777,1.1649720203495635
0.017269701670900875,0.9953504237580164,0.02,0.7302430486842771,7.253514180827058,1.1649718167147785
0.01726991253707775,0.9953503466824194,0.02,0.7302454141459895,7.253514112493367,1.164971617589574
0.017270118725184424,0.9953502712935538,0.02,0.7302477274991679,7.25351404578408,1.1649714228731285
0.01727032033992786,0.9953501975543403,0.02,0.7302499898995867,7.253513980658682,1.1649712324669037
0.017270517483644922,0.9953501254285195,0.02,0.7302522024771467,7.253513917077738,1.1649710462745928
0.017270710256355626,0.9953500548806341,0.02,0.7302543663364636,7.253513855002854,1.1649708642020684
0.017270898755817776,0.9953499858760109,0.02,0.7302564825574395,7.253513794396654,1.1649706861573335
0.017271083077576722,0.9953499183807425,0.02,0.7302585521958241,7.253513735222748,1.164970512050471
0.017271263315018603,0.9953498523616716,0.02,0.7302605762837595,7.253513677445706,1.164970341793597
0.017271439559417633,0.9953497877863726,0.02,0.7302625558303152,7.2535136210310265,1.1649701753008133
0.017271611899986983,0.9953497246231371,0.02,0.7302644918220105,7.253513565945116,1.1649700124881621
0.01727178042392339,0.9953496628409566,0.02,0.7302663852233247,7.253513512155261,1.1649698532735815
0.017271945216455496,0.9953496024095075,0.02,0.7302682369771931,7.253513459629601,1.1649696975768615
0.01727210636088692,0.9953495432991359,0.02,0.7302700480054974,7.253513408337106,1.1649695453196018
0.017272263938642854,0.9953494854808426,0.02,0.7302718192095372,7.253513358247557,1.164969396425171
0.017272418029310434,0.9953494289262683,0.02,0.7302735514704972,7.253513309331516,1.164969250818665
0.017272568710682456,0.9953493736076795,0.02,0.7302752456499026,7.25351326156031,1.164969108426867
0.01727271605879768,0.995349319497955,0.02,0.7302769025900575,7.253513214906008,1.1649689691782104
0.017272860147981153,0.9953492665705719,0.02,0.7302785231144852,7.2535131693414,1.16496883300274
0.01727300105088352,0.9953492147995919,0.02,0.7302801080283461,7.253513124839979,1.1649686998320756
0.017273138838518953,0.9953491641596488,0.02,0.7302816581188544,7.2535130813759165,1.1649685695993761
0.017273273580302596,0.995349114625937,0.02,0.7302831741556817,7.253513038924049,1.1649684422393036
0.017273405344086747,0.9953490661741962,0.02,0.7302846568913524,7.2535129974598584,1.1649683176879888
0.017273534196197416,0.9953490187807017,0.02,0.7302861070616306,7.253512956959454,1.1649681958829994
0.017273660201468078,0.9953489724222516,0.02,0.7302875253858936,7.2535129173995525,1.1649680767633055
0.017273783423274503,0.9953489270761554,0.02,0.7302889125675073,7.253512878757467,1.1649679602692478
0.01727390392356656,0.9953488827202225,0.02,0.7302902692941796,7.253512841011087,1.1649678463425073
0.017274021762903026,0.995348839332751,0.02,0.7302915962383172,7.253512804138862,1.1649677349260736
0.017274137000481506,0.995348796892517,0.02,0.7302928940573674,7.253512768119789,1.1649676259642163
0.017274249694169484,0.9953487553787645,0.02,0.7302941633941552,7.2535127329333955,1.164967519402455
0.01727435990053521,0.9953487147711942,0.02,0.7302954048772106,7.253512698559727,1.1649674151875302
0.017274467674876635,0.9953486750499541,0.02,0.7302966191210905,7.253512664979332,1.1649673132673781
0.017274573071251353,0.9953486361956286,0.02,0.7302978067266933,7.253512632173249,1.1649672135910998
0.01727467614250309,0.9953485981892297,0.02,0.7302989682815648,7.253512600122989,1.1649671161089383
0.01727477694029107,0.9953485610121876,0.02,0.7303001043601967,7.2535125688105335,1.1649670207722498
0.017274875515115327,0.9953485246463409,0.02,0.7303012155243198,7.253512538218309,1.164966927533481
0.017274971916344396,0.995348489073928,0.02,0.7303023023231933,7.253512508329186,1.1649668363461416
0.01727506619223986,0.9953484542775773,0.02,0.730303365293879,7.253512479126457,1.1649667471647822
0.017275158389981927,0.9953484202403001,0.02,0.7303044049615184,7.253512450593837,1.1649666599449704
0.017275248555694823,0.995348386945481,0.02,0.7303054218396008,7.253512422715441,1.1649665746432667
0.01727533673446848,0.9953483543768699,0.02,0.7303064164302195,7.253512395475782,1.1649664912172029
0.01727542297038409,0.9953483225185744,0.02,0.7303073892243319,7.253512368859753,1.1649664096252597
0.01727550730653622,0.9953482913550509,0.02,0.7303083407020065,7.253512342852625,1.1649663298268462
0.017275589785054946,0.9953482608710977,0.02,0.7303092713326659,7.25351231744003,1.1649662517822776
0.017275670447128147,0.9953482310518466,0.02,0.7303101815753278,7.253512292607957,1.1649661754527552
0.017275749333022207,0.9953482018827577,0.02,0.7303110718788332,7.253512268342739,1.1649661008003465
0.017275826482103396,0.9953481733496089,0.02,0.7303119426820798,7.253512244631042,1.164966027787965
0.01727590193285773,0.9953481454384911,0.02,0.7303127944142402,7.253512221459866,1.1649659563793529
0.017275975722911643,0.9953481181358016,0.02,0.7303136274949783,7.253512198816525,1.1649658865390593
0.01727604788905055,0.9953480914282348,0.02,0.7303144423346671,7.253512176688644,1.1649658182324252
0.0172761184672382,0.9953480653027782,0.02,0.73031523933459,7.2535121550641515,1.1649657514255636
0.017276187492635396,0.9953480397467054,0.02,0.7303160188871484,7.253512133931271,1.1649656860853426
0.017276254999618157,0.9953480147475688,0.02,0.7303167813760574,7.253512113278513,1.164965622179369
0.017276321021794595,0.9953479902931941,0.02,0.7303175271765407,7.253512093094667,1.16496555967597
0.017276385592023536,0.9953479663716744,0.02,0.7303182566555204,7.253512073368794,1.1649654985441793
0.017276448742430263,0.9953479429713642,0.02,0.7303189701718011,7.253512054090224,1.1649654387537196
0.01727651050442416,0.9953479200808731,0.02,0.7303196680762524,7.253512035248542,1.1649653802749869
0.01727657090871342,0.9953478976890607,0.02,0.7303203507119831,7.253512016833587,1.164965323079036
0.017276629985322534,0.9953478757850318,0.02,0.7303210184145199,7.2535119988354415,1.1649652671375665
0.01727668776360618,0.9953478543581294,0.02,0.7303216715119679,7.253511981244431,1.164965212422906
0.017276744272265377,0.9953478333979304,0.02,0.7303223103251848,7.253511964051112,1.1649651589079983
0.017276799539360965,0.99534781289424,0.02,0.7303229351679353,7.253511947246268,1.1649651065663882
